year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,8,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",11.00,1.00,0.00,0.00,0.11,0.00,0.89,0.00,0.00,35.00,0.00,0.00,4.00,0.00,31.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1046.00,343.00,54.22,6.33,192.65,0.00,89.79,30.00,5.00,40654.00,6594.00,1941.00,18638.00,0.00,13481.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",46.00,8.00,3.00,0.00,1.44,0.00,3.56,1.00,0.00,485.00,117.00,0.00,72.00,0.00,296.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",54.00,11.00,1.58,0.00,1.32,0.00,8.10,1.00,0.00,465.00,66.00,0.00,37.00,0.00,362.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",57.00,19.00,5.95,0.00,7.42,0.00,5.63,0.00,0.00,1626.00,639.00,0.00,301.00,0.00,686.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",89.00,26.00,9.32,0.00,2.40,0.00,14.28,5.00,0.00,4021.00,1464.00,0.00,142.00,0.00,2415.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",20.00,5.00,1.62,0.00,0.29,0.00,3.09,1.00,0.00,372.00,101.00,0.00,16.00,0.00,255.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",,,,,,,,,,,,,,,
2025,8,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",412.00,82.00,18.12,2.60,23.10,0.00,38.17,4.00,0.00,8292.00,1037.00,282.00,1208.00,0.00,5765.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",9.00,3.00,0.48,0.00,0.00,0.00,2.52,0.00,0.00,104.00,15.00,0.00,0.00,0.00,89.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",62.00,21.00,5.01,0.00,2.00,0.00,13.99,1.00,0.00,2210.00,290.00,0.00,42.00,0.00,1878.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",39.00,8.00,0.88,0.00,0.68,0.00,6.44,2.00,0.00,802.00,55.00,0.00,17.00,0.00,730.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",62.00,17.00,4.74,0.55,1.96,0.00,9.75,1.00,0.00,1765.00,252.00,243.00,95.00,0.00,1175.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",75.00,21.00,3.14,1.00,7.38,0.00,9.48,0.00,0.00,1144.00,112.00,23.00,263.00,0.00,746.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",10.00,3.00,0.16,0.00,1.00,0.00,1.84,0.00,0.00,189.00,13.00,0.00,20.00,0.00,156.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",60.00,14.00,5.18,0.00,1.42,0.00,7.39,2.00,0.00,1562.00,313.00,3.00,50.00,0.00,1196.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",44.00,6.00,1.56,1.00,1.00,0.00,2.44,1.00,0.00,490.00,58.00,242.00,21.00,0.00,169.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1874.00,441.00,77.52,11.51,194.64,0.00,157.34,54.00,7.00,37389.00,6799.00,1444.00,10996.00,0.00,18150.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",75.00,27.00,5.01,0.00,1.56,0.00,20.43,0.00,0.00,3179.00,442.00,0.00,119.00,0.00,2618.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",90.00,24.00,7.35,0.00,6.31,0.00,10.35,1.00,0.00,2334.00,512.00,0.00,393.00,0.00,1429.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",26.00,5.00,0.03,0.00,0.21,0.00,4.76,0.00,0.00,393.00,1.00,0.00,27.00,0.00,365.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",22.00,6.00,2.50,0.00,1.37,0.00,2.14,0.00,0.00,819.00,422.00,0.00,214.00,0.00,183.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",18.00,3.00,0.98,0.00,2.02,0.00,0.00,0.00,0.00,111.00,40.00,0.00,71.00,0.00,0.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",246.00,62.00,15.67,0.00,11.92,0.00,34.41,6.00,0.00,6869.00,2033.00,0.00,417.00,0.00,4419.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",11.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,1.00,60.00,3.00,0.00,0.00,0.00,57.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",45.00,10.00,0.91,0.00,2.20,0.00,6.90,0.00,0.00,506.00,55.00,0.00,51.00,0.00,400.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",80.00,19.00,5.58,0.00,5.81,0.00,7.60,4.00,0.00,1293.00,325.00,0.00,183.00,0.00,785.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",44.00,5.00,2.50,0.00,0.07,0.00,2.43,1.00,0.00,425.00,123.00,0.00,14.00,0.00,288.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",87.00,20.00,8.62,1.26,2.17,0.00,7.95,5.00,1.00,1296.00,378.00,144.00,59.00,0.00,715.00
2025,8,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",209.00,55.00,19.86,1.66,8.88,0.00,24.60,4.00,0.00,6307.00,3257.00,195.00,309.00,0.00,2546.00
